Area,Element,Item,Year,Unit,Value,Flag,Flag Description
Asia,Production,"Maize, green",1994,tonnes,910432,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",1995,tonnes,839136,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",1996,tonnes,775187,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",1997,tonnes,833732,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",1998,tonnes,835577,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",1999,tonnes,818265,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2000,tonnes,809272,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2001,tonnes,872803,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2002,tonnes,875673,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2003,tonnes,909767,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2004,tonnes,958784,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2005,tonnes,916108,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2006,tonnes,863813,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2007,tonnes,1009279,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2008,tonnes,1122131,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2009,tonnes,1105051,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2010,tonnes,1126476,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2011,tonnes,1162816,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2012,tonnes,1201480,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2013,tonnes,1227256,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2014,tonnes,1217821,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2015,tonnes,1270236,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2016,tonnes,1347475,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2017,tonnes,1495992,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2018,tonnes,1558225,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Production,"Maize, green",2019,tonnes,1406088,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1961,ha,1116707,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1962,ha,1129521,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1963,ha,1137502,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1964,ha,1130422,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1965,ha,1156313,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1966,ha,1161186,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1967,ha,1194363,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1968,ha,1205363,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1969,ha,1202747,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1970,ha,1194497,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1971,ha,1177027,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1972,ha,1200332,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1973,ha,1201603,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1974,ha,1242671,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1975,ha,1244066,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1976,ha,1282607,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1977,ha,1270317,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1978,ha,1269936,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1979,ha,1321021,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1980,ha,1375585,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1981,ha,1406422,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1982,ha,1486673,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1983,ha,1508899,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1984,ha,1552404,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1985,ha,1309216,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1986,ha,1336241,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1987,ha,1412291,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1988,ha,1435860,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1989,ha,1466833,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1990,ha,1482533,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1991,ha,1810012,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1992,ha,1883877,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1993,ha,1987545,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1994,ha,2070212,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1995,ha,2291811,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1996,ha,2312276,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1997,ha,2244652,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1998,ha,2533860,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",1999,ha,2587216,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2000,ha,2773892,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2001,ha,2729529,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2002,ha,2795932,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2003,ha,2893151,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2004,ha,3252650,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2005,ha,3476552,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2006,ha,3592911,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2007,ha,3726490,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2008,ha,3761539,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2009,ha,3884457,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2010,ha,3796882,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2011,ha,3871747,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2012,ha,4031734,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2013,ha,4129681,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2014,ha,4203491,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2015,ha,3753833,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2016,ha,3698508,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2017,ha,3956747,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2018,ha,3853740,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Area harvested,"Mangoes, mangosteens, guavas",2019,ha,4003982,A,"Aggregate, may include official, semi-official, estimated or calculated data"
Asia,Yield,"Mangoes, mangosteens, guavas",1961,hg/ha,78062,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1962,hg/ha,79659,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1963,hg/ha,77525,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1964,hg/ha,78008,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1965,hg/ha,77594,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1966,hg/ha,77420,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1967,hg/ha,79249,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1968,hg/ha,78790,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1969,hg/ha,76732,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1970,hg/ha,77394,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1971,hg/ha,78558,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1972,hg/ha,78631,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1973,hg/ha,79121,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1974,hg/ha,78363,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1975,hg/ha,77306,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1976,hg/ha,75976,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1977,hg/ha,77900,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1978,hg/ha,77241,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1979,hg/ha,80818,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1980,hg/ha,79423,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1981,hg/ha,79150,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1982,hg/ha,76995,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1983,hg/ha,77981,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1984,hg/ha,78088,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1985,hg/ha,94656,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1986,hg/ha,97404,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1987,hg/ha,96008,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1988,hg/ha,79834,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1989,hg/ha,82143,Fc,Calculated data
Asia,Yield,"Mangoes, mangosteens, guavas",1990,hg/ha,86564,Fc,Calculated data
